age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,coffee_per_day,breaks_per_day,night_usage,distraction_score,addiction_level,productivity_score
16,6.532348412,2.945940742,2.371827781,6.872511862,80.05754196,99.93492662,1.388477048,0,1,3.589054105,Medium,
26,8.109972185,4.929210558,3.874201654,8.24324557,271.1509214,100,0.109409537,1.600214611,1,5.232472085,High,27.6843692
27,3.481423042,3.55891815,5.792052412,8.863459868,10.84070301,100,1.239245514,7.374318768,0,3.385514691,Medium,80.58587282
15,7.554313562,3.73410232,0.539958511,7.893880336,110.8618854,100,0,2.751207111,1,6.644546658,Medium,49.20753976
15,4.497183594,2.16644324,,4.361314111,85.23102727,100,2.938012977,3.940405223,0,,Medium,59.845419
26,10.44316304,9.277255747,4.278723472,8.853107487,,96.33372162,2.922896219,2.873369026,1,,High,13.84017829
20,6.07476492,2.392007659,6.70528324,5.455594653,120.3051351,100,1.622968197,8.820217429,1,6.168786658,,55.56821006
16,11.25074152,3.717360737,1.540627045,3.63559501,34.70389608,95.17237795,1.993260807,1.88427315,1,8.183437833,Medium,15.33340523
,10.11115697,4.179808786,1.411025609,6.141861912,22.80819222,96.86234443,2.998797001,3.411531408,1,3.729590559,,0
35,7.312682441,2.793669349,4.510085231,5.138699836,243.1606209,93.8586887,4.807268484,2.777197729,1,6.148586784,Medium,21.12311741
33,4.147754206,3.820927238,2.352523591,4.660939096,0,100,3.680368692,2.647873569,0,0.511363957,Medium,8.961175781
35,6.437942004,4.915783258,3.737336407,7.519478786,260.7117293,96.19923701,,2.288049665,1,5.379288246,Medium,37.75964333
27,6.411440016,2.945445726,3.659527539,3.433470682,,100,2.452995899,3.996812297,1,,Medium,40.92029546
35,1.185041963,1.858489652,5.245756434,4.977821739,156.4632517,99.87092195,2.88178024,7.810160912,0,2.232598497,Low,29.98860767
29,1.895430517,0.748858689,4.464281361,7.398373911,131.3470285,100,0,4.887953553,0,3.154387714,Low,55.10128766
29,2.343773453,0.913302955,5.671313836,8.205876942,189.5553999,99.87289621,0.087554259,7.986580313,0,0.599541314,Low,70.48280109
29,,1.799774986,1.091406891,7.99071612,268.6226302,,1.823294902,2.949401033,0,,Low,4.808106831
22,7.33311551,3.100153553,6.122703321,,78.51471531,100,0,6.231761051,1,2.581134488,Medium,76.70914942
34,9.872295562,3.789235039,8.022876282,8.692644969,135.5368239,99.91332578,0,10.84983006,1,7.761964208,Medium,79.46211729
38,10.82427721,6.057178684,7.24596368,8.354872323,276.9707191,97.30298777,0,5.87174839,1,7.406941767,High,50.65627812
39,,4.750192457,4.653079553,9.092993683,181.0302153,100,0.025004485,1.954960476,0,,Medium,39.3506662
17,6.422091128,4.363482207,5.073017311,3.595788419,338.1230352,93.98627509,3.770141455,0.822092335,1,10.33332102,Medium,0
36,4.423467044,3.068279564,3.426938407,8.773815285,130.5933586,95.33541613,1.362888309,5.826535925,0,2.864139501,Medium,58.53603365
26,4.262469838,1.229994399,6.273454327,,127.9756767,100,1.517516448,5.932104217,0,5.644393668,Low,63.88870552
24,2.859089308,2.789074126,0.522005132,6.760184156,114.1802185,100,2.129145328,1.651752554,0,5.854150077,Medium,11.00842374
29,3.566800845,0.983532473,2.980985904,7.298051025,175.3835826,98.7847445,,4.666200335,0,5.376040186,Low,34.21572944
22,9.585823512,3.403620724,0.506443923,4.838917549,186.5246414,95.68355306,2.981574682,2.46233913,1,6.384236612,Medium,0
15,3.478582896,2.445111879,5.494869448,,196.0250148,,0,5.096395421,0,5.611555603,Low,81.31978663
,2.766117606,1.043876468,6.313123702,5.180887362,136.17706,100,2.266918218,6.211487308,0,2.344682993,Medium,63.86771088
16,10.62465175,4.379132772,4.955280262,7.085369099,5.243216348,100,0.311303578,2.208284875,1,4.029303152,Medium,43.788852
33,8.060510178,3.437357401,6.883262364,5.018492412,71.30328105,99.21140436,2.519718394,7.647159514,1,3.539001295,Medium,61.44001397
17,17.29937625,7.580547691,2.050611173,9.205142418,121.0937991,96.91719053,0,0,1,5.661582919,High,2.390718022
37,9.21118197,4.625724613,4.598182657,8.728288726,66.37313744,95.62890819,2.051184776,4.166435775,1,2.822351978,Medium,46.23537212
31,7.873706256,4.653064528,,4.746121247,42.88719247,,4.452832506,2.802609357,1,1.677797284,Medium,0.916192236
29,7.823389908,4.016941969,7.753932305,6.520747771,196.7826222,96.59030052,1.60305403,4.012642568,1,2.077755932,Medium,79.34475385
26,7.365977896,2.978692292,6.238775901,,211.7394591,100,2.721993934,8.06608283,0,2.969013292,Medium,65.3240912
19,4.567515235,3.659535356,0.368921349,6.027134788,185.8201994,100,0.2228345,1.371175328,0,1.041859931,Medium,15.47984897
24,1.889456562,2.20044057,1.565071571,4.22307932,255.3153959,98.49609436,1.842072392,0.611447629,0,7.033960395,Low,9.942224054
32,5.217879332,2.851163771,1.81640842,4.887837777,248.8065584,99.43136745,1.998707305,0.529003206,0,8.052480249,Medium,16.87970008
19,6.374537114,5.23231776,7.999649794,9.338779254,136.8542348,100,0.254093935,9.409736517,1,2.919005453,Medium,79.08608469
33,3.649294786,1.95053942,1.389138577,8.345463209,142.6563353,97.57541864,0,5.238456656,0,6.31408696,Low,29.24414975
30,3.607003964,0.127124937,6.139874137,7.92208465,190.3611197,97.27086518,0,8.017485848,0,3.248618122,Low,97.27453386
35,8.904984923,8.605551339,0.222245759,6.425530657,111.8940146,76.24682634,0,5.198383572,1,7.46083259,High,0
24,7.86529224,2.432827946,4.26532367,7.875641306,299.594447,100,1.055205576,1.745938568,1,4.72859405,Medium,67.9391294
,11.11689136,10.14777201,1.008215386,7.696298887,90.37622604,83.02219328,0,2.106201921,1,2.579861433,High,15.01458677
18,3.900526308,3.273396722,5.711952629,4.281849644,75.4669184,99.70365094,3.309118419,5.819746098,0,1.275360452,Medium,50.02298232
28,12.03707051,6.410545129,6.059894359,7.893293031,166.2305111,97.86363512,2.465356216,3.113606577,1,8.37088907,High,49.55780884
20,5.619542825,3.315760545,,9.229869628,97.33990627,100,1.499993196,0.133917765,0,,Medium,58.8428169
39,3.933085446,1.202872272,,,72.81367378,94.99211326,0,3.158712931,0,,Low,45.0140281
19,11.43230491,3.533404727,2.211421694,6.588958222,44.35191948,100,2.057021436,5.299149303,1,6.432899205,Medium,18.872431
15,12.24011787,8.679501556,,8.140703234,683.4475144,91.36825922,1.441287673,2.815800412,1,,High,0
20,7.68247973,3.109334084,8.093115602,8.341981808,40.48784721,100,2.663797957,5.035778424,1,1.967542837,Medium,
20,7.333895187,,1.123169925,7.917819478,154.1502186,100,0,1.29527765,1,7.587517363,Medium,18.67088079
22,7.951152374,2.137961564,1.685702355,8.552890141,195.6795663,97.17241433,0.000914393,5.873111815,1,5.125836379,Medium,19.01528123
21,,4.45721366,4.941255813,5.712020233,0,100,0,3.800827425,0,,Medium,45.23468807
33,6.182807721,2.535275818,6.926724811,7.569856589,69.51785126,,2.093712497,7.188506811,1,1.336015146,Medium,86.69225921
27,10.34542763,5.851807453,,,41.04705155,91.27001785,2.701521382,1.180307207,1,7.375691478,High,0
,8.034650359,4.550578607,1.543270684,7.216315787,151.2965492,96.69216332,0.985808881,0,1,5.158185107,Medium,0
18,2.497341354,2.807047877,4.605684207,4.906026823,22.65370062,98.99531763,3.732768549,3.724090232,0,1.621654473,Medium,30.7022675
29,5.962419269,3.294393553,1.086992747,6.334760022,253.6991498,,1.587532131,3.16226511,0,5.675143843,Medium,4.771817509
25,4.480574136,2.140613382,,6.785722241,137.7165918,100,0.58253777,1.061846552,0,,Low,46.93692959
23,7.465694158,1.980655498,0,7.774196845,155.7458852,100,0.810459465,2.32621005,1,7.331845267,,
22,2.694639679,1.384675251,5.718375406,6.022547094,211.9838755,,4.884411628,0.523610148,0,2.536644276,Low,84.21345005
32,6.134787443,2.473057587,5.223224943,7.340633967,276.5586287,100,0,5.953907851,1,6.035684907,Medium,42.5621644
,9.219716124,3.273840938,0.817347602,7.662283711,553.0051344,92.97812952,0.740521566,2.541228144,1,10.20792993,Medium,20.90090631
23,8.108817747,3.678272112,2.764677925,8.157639951,116.1159558,100,0.893853146,1.702249116,1,7.225817071,Medium,26.694562
33,10.5101501,6.263725648,0.266161131,7.192813485,142.5405682,,0.713782214,1.559582361,1,7.788840074,High,7.43899375
34,2.904718215,3.369571916,3.448763447,4.102775918,117.2157276,100,3.244434933,2.518229556,0,0.871389719,Medium,
35,8.432676219,3.032443485,4.010510613,,562.0013629,98.23514767,0.332739866,4.438070042,1,17.9184222,Medium,33.85960723
36,7.796552541,6.257870482,5.45808187,4.317271216,69.3371598,99.18196042,1.138539111,7.399197095,1,2.069327636,High,48.68760857
15,11.37750701,8.304033949,3.852093113,5.731813718,213.7769555,79.06537147,2.049511506,5.33696073,1,7.777587351,High,0
30,7.853595615,4.116314365,4.692645861,8.864656381,201.0364376,100,0.642120907,4.191557821,1,4.616161884,Medium,50.03565935
30,10.47295998,4.303459724,5.020878977,5.504020423,159.9428121,100,4.634662848,7.775371217,1,9.136614067,Medium,42.47849701
15,6.826780872,4.082382984,6.258790402,5.031191209,40.11656772,100,3.452873143,7.317627719,1,5.205666303,Medium,51.22775367
21,2.412447995,1.528926674,3.948407704,5.453153939,236.9723588,100,2.108428193,1.878376129,0,7.428935407,Low,60.99988614
31,9.601645874,4.848926593,3.577101918,8.655573454,218.3576005,100,2.291479651,2.976943624,1,10.74356584,Medium,36.47196468
39,8.452896181,4.29690889,0.525776034,7.642551271,278.8303115,,0.385707417,2.978786245,1,8.450701392,Medium,3.516628389
38,10.22096297,7.817568582,6.610742291,4.012936471,121.5387514,91.57787881,2.555639324,9.462006471,1,8.902891246,High,5.813360417
36,3.18242618,1.475915726,4.734007608,5.868144672,152.3489537,100,1.6986523,1.759135043,0,2.826779739,Low,76.9905025
35,9.479514624,7.816610789,6.970544762,6.973764477,49.73069731,100,1.229413025,8.896503192,1,0.557933591,,41.36478352
31,9.865725608,5.505193878,5.264263955,5.853479996,78.52232024,97.67421061,2.601584356,7.420984508,1,4.071062879,High,44.9910657
35,4.779737385,3.039853454,3.022147208,4.341709405,210.990821,100,2.020193715,2.189421042,0,6.354946567,Medium,50.3724069
17,7.467087286,3.005537762,1.009295174,,35.77154945,100,1.499220542,1.725748321,1,2.856535593,Medium,19.89372768
15,4.566108336,3.25743131,7.733197221,6.23206658,224.3187126,100,2.67678399,7.333160764,0,4.743264153,Medium,77.47635221
19,10.32794787,4.184652927,5.265756889,8.902372245,48.48193704,98.83656536,0.415553592,3.386648716,1,5.627065363,Medium,61.34664555
33,10.95479244,5.329871438,3.124993379,5.171486266,38.52823119,97.39184875,2.271120849,0.887464894,1,6.131689551,High,0
29,4.070390082,2.049579999,3.575860954,8.612700795,345.3222282,100,0,1.947268105,0,9.179147069,Low,53.10638537
23,5.326656912,4.125274093,5.850506164,8.625423289,85.98998704,97.76983894,0,5.773727443,0,2.267879468,Medium,92.40703957
22,6.628708723,5.614898974,5.960772372,8.66940818,233.5835032,94.49348394,2.323406919,3.38781583,1,4.743226362,High,65.97695921
20,11.96158665,8.045761887,7.067151373,7.611037135,284.9592682,100,0,7.691055991,1,6.619489567,High,35.91177681
38,5.607570645,2.966811468,1.564231508,5.041602344,110.4047367,100,4.071477233,3.217688931,0,4.366602026,Medium,4.904168583
36,9.576794969,4.281276504,7.688775119,3.124479454,110.0294483,100,2.354593621,5.776558011,1,3.607893244,Medium,51.07428748
35,7.98501182,5.949224684,0.559234293,8.171488651,4.416676265,93.92203826,1.975233088,0,1,3.676233056,High,0
31,8.869079056,7.332408539,4.221529811,7.318095576,114.4011569,100,0,1.833461788,,1.314925857,High,33.8294192
32,8.583897084,3.461176304,3.124744896,8.255808258,120.941474,100,0,2.624883031,1,2.736483771,Medium,46.58910414
35,7.042215585,6.020640263,0.814349002,8.661813382,64.68070278,90.74191516,1.594428192,1.447422382,1,5.59037667,High,0.698993414
22,3.851071966,1.969013847,3.372064154,7.710801752,224.1465987,100,0.522065182,,0,2.125885772,Medium,47.0244537
18,7.37928945,4.435133249,2.647194778,7.136285976,,93.73030255,3.947585789,4.212346462,1,7.305355918,Medium,11.73313254
24,9.719589454,6.253391581,,5.502402791,253.7892319,77.42231248,2.545719098,0,1,7.801049639,High,0.061691986
22,7.847717652,6.363041447,7.526973028,3.868488491,86.97927423,99.00332255,2.918512722,5.539206825,1,1.616696529,High,35.19063049
32,15.94947327,5.962922347,6.177512951,7.180286422,255.4455513,100,0.482227583,4.261790294,1,4.916015923,High,37.16379705
28,9.419288332,,,5.646306563,99.06833552,96.30277994,2.088487276,1.7932109,1,,High,29.96314731
21,8.57994949,6.697202938,3.187921501,8.895450221,112.3518997,95.71045005,0.565980034,1.18417306,1,6.673194083,High,4.004765739
18,7.518061424,1.867699881,6.894187073,5.830742212,276.6103024,100,,7.429033416,1,5.018970158,Medium,84.06313994
34,10.88552157,3.619930968,2.048401957,8.40873163,257.887139,97.09476389,1.616493518,3.377710327,1,8.217069371,,32.65231984
17,5.350754434,2.105315306,0.847314186,8.107771771,339.5425239,95.35648514,0,0,0,11.45849446,Medium,13.80061236
29,8.720129407,4.373646112,0.260128036,7.29433148,202.1880178,98.2495723,0,2.104526115,1,7.876522237,Medium,14.32665071
26,8.551307984,6.132977657,2.463561661,5.260364335,216.9157825,83.33459745,3.143971262,0,1,8.606679922,High,0
33,6.392591491,2.657108418,2.427028684,5.978466121,209.6293349,98.10326326,0.141061041,5.524633032,1,5.666533075,Medium,48.23262761
26,4.647667099,1.865732431,6.220631891,4.199605242,182.0688567,100,3.117426525,6.245862749,0,5.009510523,Low,63.89021504
16,3.115586563,2.521745526,2.271282173,8.526264217,278.9278795,100,0.279840591,0.647334313,0,1.477465876,Medium,53.80724636
34,9.933969999,5.528207141,5.046912132,5.744735776,156.579708,100,0.888374305,2.469705439,1,8.887309739,High,35.97174345
22,4.954390142,1.684233783,5.310588434,4.797580802,201.8391049,99.93525156,1.643594919,8.000916766,0,4.010225282,Low,50.39418238
39,11.21773484,5.2592603,2.442955048,4.431627499,232.4782274,93.66197762,2.272992117,5.305610696,1,7.027704655,High,2.8855641
,10.23431336,6.304577687,8.027071351,5.450342845,127.1616208,99.0640489,3.99753491,6.717174851,1,3.127274797,High,48.67131756
18,3.601823555,2.610914892,2.895163927,,47.17985072,95.10638592,1.32325122,0.556515328,0,1.348783579,Medium,41.47567485
38,5.071050611,3.289412548,3.056897264,,0,100,1.678885055,3.490031295,0,1.397665304,Medium,44.86301506
20,16.23915448,4.113979233,6.885370462,8.10436775,207.9573202,,1.565909828,4.641014057,1,6.198012999,Medium,60.1399582
18,5.971099259,2.164640061,3.752779654,,174.5810118,93.0968021,2.483602574,1.559990584,0,2.966031066,Medium,43.526421
21,7.695838494,3.138340226,6.862632689,7.657683005,267.2422647,,1.085692541,4.833548252,1,8.876317116,Medium,
29,5.184095982,4.524298366,1.100911242,8.1311753,226.1106781,98.71945062,0.194642065,1.636072013,0,5.73543938,Medium,
30,6.775042387,7.153862393,4.82597714,9.665783201,195.3070872,96.61708494,0.82587976,2.466055335,1,4.697242103,High,52.55824046
,3.639464955,1.734637424,2.588560645,6.325759572,,99.78012613,0.816098963,4.510599423,0,,Medium,39.98057857
25,6.799411105,1.961013996,2.026958059,5.25866683,279.102129,99.45405306,3.209510161,,1,9.699323742,Medium,
36,,2.806927054,2.802921822,4.500148222,104.7199974,100,3.257057028,3.935771554,0,,Low,25.71271805
31,6.283317571,2.610506651,3.743252033,4.418768303,182.2870573,100,2.351387363,2.874073478,1,4.579736976,Medium,29.02030744
26,2.026452582,0.710009667,3.802910685,,196.6777447,97.36475156,0.037857798,2.150437352,0,3.158420713,Low,67.61010764
22,5.639057449,3.771343602,7.167246946,8.207374665,151.5920084,100,1.582240647,6.626665296,0,,Medium,72.47441853
25,7.793482351,2.114980555,1.821745003,6.015976261,141.7022604,100,3.480406001,0.935856024,1,8.295005964,,16.39705342
26,7.283116011,6.424530754,2.098308772,5.495337601,222.7425453,82.2858763,4.881032565,3.222634759,1,8.198594732,High,4.431977831
17,4.861333252,3.79451886,,4.365829825,320.0977581,97.18653865,3.407250954,0.025568492,0,,Medium,7.398939402
23,6.243395336,4.150102075,4.556955887,6.55572944,104.9803037,100,1.935296483,1.610775856,1,8.481430372,Medium,24.80096272
27,6.571368957,4.424582484,3.828476507,8.399208796,55.35812546,98.16983635,1.408524252,0,1,4.171333135,Medium,43.10454619
17,,6.643200676,4.461238413,8.089228141,35.6077854,100,0.691028143,6.013797258,0,,High,16.84659375
27,,3.356494719,0.957725052,9.129963309,262.388124,98.5819951,0.449403063,2.158186073,1,9.664294031,Medium,33.97658544
28,2.863489571,1.57745984,2.01448695,4.803111794,295.1935676,95.83289461,1.794328736,1.595126108,0,7.444884473,Low,23.58362078
37,4.182291232,3.197777738,1.326526624,7.973195859,292.1297817,,0.070879816,4.319301775,0,1.445276691,Medium,22.14590292
28,10.57460138,3.78567721,6.959649404,6.056548865,126.8801443,100,2.891322867,8.286842665,1,7.792439878,Medium,52.12036467
31,4.341099445,4.064607696,1.456641445,8.934022553,37.86236355,97.60547762,0.653910445,3.786342225,0,-0.052733616,Medium,44.5515572
33,,5.337369022,4.058772131,5.765355853,211.8904586,97.39659817,4.350645086,2.641932521,,,High,34.16891774
,,4.200821302,0.248363199,6.917628367,213.1450663,100,0,1.450103121,0,,Medium,11.46276176
31,10.84411536,6.815243602,1.522602782,4.715292273,240.6719316,67.10319787,2.628332719,1.905853003,1,8.305886522,High,0
15,12.90305803,6.615991275,5.828735878,5.676397487,287.3595534,94.66889335,3.517818245,7.224962761,1,9.76944849,High,23.82070044
37,3.24191365,1.905743266,5.8597406,,25.32859179,100,0.078777533,9.779767816,0,2.148308852,Low,75.40154872
37,3.195808748,2.328618564,3.02448103,4.660966586,239.6192472,100,,2.034949935,0,8.061074416,Medium,1.813182603
36,3.151067124,1.664380607,2.672869751,5.65475766,82.34841334,98.38364794,3.611145395,2.8453395,0,6.302850282,Medium,37.7191227
24,3.889059296,2.444963902,7.898634967,8.664428793,80.82681935,100,2.58931028,4.018301325,0,1.395950895,Medium,87.8385337
26,5.11800022,4.130593243,4.989576764,5.547062793,204.197604,99.14819125,1.80896533,3.660038643,0,4.707952076,Medium,16.6577232
29,11.71287791,8.941957439,,5.785724543,162.0252414,84.28355051,0.990663252,4.97901843,1,9.262900483,High,21.19618936
22,9.915968731,7.088838509,4.196086553,4.176599452,61.04466474,91.30824074,1.230110579,3.020815669,1,3.211764042,High,25.94711818
22,10.26308382,,4.436930217,4.482101129,233.0130477,93.63955095,2.980678572,6.811166627,1,6.529023552,Medium,58.04590372
20,12.12426427,6.226845946,0.102430897,7.182749494,295.6023353,77.03533155,0,3.306172188,1,11.20902356,High,16.97578884
22,3.794364322,3.531556191,,6.202701223,77.93133302,98.76220488,1.77932709,3.995233537,0,,Medium,93.23563459
22,11.43821421,7.173576644,,6.478793832,259.7555596,100,1.852781672,3.04585991,1,,High,
17,9.809374615,3.046393554,,7.596760541,114.9911286,100,2.205699885,7.355820203,1,7.450692392,Medium,
